STORMNET_ID,SUM_pervio,SUM_ImpAcr,Pct_NEW
STMN0584435094,4.968476026,2.157650599,0
STMN0584435119,1.192862881,1.351647169,0
STMN0584504757,4.726320314,3.758541872,42.4283332
STMN0584504796,4.870389099,2.016869241,0
STMN0591429769,0.972800224,0.539247627,0
STMN0591429771,13.76079093,3.055887231,0
STMN0591429791,8.054120907,2.802928867,0
STMN0591429810,3.834706312,0.870645642,0
STMN0591429814,2.263079076,1.209206645,0
STMN0591429823,5.489130607,1.532393555,0
STMN0591429829,2.45308479,0.965540908,0
STMN0591429831,5.3915709,1.262819074,0
STMN0591429846,2.383891205,1.652132681,0
STMN0591429854,6.723326052,3.881522614,0
STMN0591429856,2.673382407,1.861695533,0
STMN0591429866,18.5032045,4.587499085,0
STMN0591429888,3.593297823,2.523717913,0
STMN0591429914,4.121940164,1.723471211,0
STMN0591429942,1.07941117,0.863456954,0
STMN0591429946,57.50652966,27.95613978,3.5992179
STMN0591430060,2.598729385,1.635629551,0
STMN0591430070,1.920108269,1.553556719,0
STMN0591430102,21.12399672,22.15572879,21.37250847
STMN0591504432,9.902382532,4.140666225,0.42725594
STMN0592095334,9.33049393,6.854545745,0
STMN0592429148,5.502796665,2.147192466,0
STMN0592429164,25.59309575,13.87993685,5.294732891
STMN0592429213,41.53475049,14.05738771,14.13323687
STMN0592429415,5.517523634,7.994940484,0
STMN0592429426,1.140932396,0.840051961,0
STMN0592429441,12.48457173,5.383560291,0
STMN0592429449,3.027010958,2.098547179,0
STMN0592429454,0.106358165,0.051723561,0
STMN0592429456,2.399053578,0.928688129,0
STMN0592429504,26.99565113,15.16405295,0
STMN0592429506,1.782905426,1.169313649,0
STMN0592429631,81.0361843,39.22252181,21.08778598
STMN0592429705,14.71264936,6.733367281,0
STMN0592429709,1.696350683,1.083427232,0
STMN0592429720,6.522572692,3.130800947,0
STMN0592429728,4.793189154,1.241570784,0
STMN0593066457,0.530046799,0.030188739,0
STMN0593086843,4.695210042,0.642612451,0
STMN0593433622,2.339017309,2.053815626,0
STMN0593433649,18.13426582,6.414661795,0
STMN0593433656,2.105668005,1.30863679,0
STMN0593433665,75.29693397,44.49824807,5.211374048
STMN0593433676,6.465585375,2.115077924,0
STMN0593433677,20.13206097,6.551741662,1.648933797
STMN0593433698,6.654350043,2.452401123,0
STMN0593433742,6.40409147,1.883321862,0
STMN0593433973,0.6450641,0.421353443,0
STMN0593433983,6.133656176,3.326949135,0
STMN0593433992,2.069775961,0.688905842,0
STMN0593434002,0.947616684,0.650579032,0
STMN0593434006,0.060009786,0.049892184,0
STMN0593434008,3.376587038,1.647201453,0
STMN0593434020,9.476862543,4.742679889,0
STMN0593434050,7.128958492,2.192770348,0
STMN0593434051,13.12980954,5.028006969,0
STMN0593434055,1.03739308,0.657067039,0
STMN0593434071,0.603236258,0.358881065,0
STMN0593434081,0.352503308,0.264962748,0
STMN0593434094,1.428096314,0.769418525,0
STMN0593434095,0.378102449,0.049160275,0
STMN0593434138,0.241046923,0.079224611,0
STMN0593434325,4.34788687,2.076932938,0
STMN0594083813,5.147194959,1.585679445,0
STMN0594433209,0.766285076,0.140628356,0
STMN0594433217,22.75475166,9.106533571,0
STMN0594433243,15.45941453,6.125313902,0
STMN0594433245,16.42798214,8.763165451,0.67880717
STMN0594433251,10.94686552,4.470848046,2.107956531
STMN0594433252,3.570470224,1.419588638,0
STMN0594433261,0.891644134,0.7052031,0
STMN0594433296,3.904025843,1.915844468,0
STMN0594433350,3.053249953,1.585214546,0
STMN0594433373,0.978349128,0.688135204,0
STMN0594433375,0.27007238,0.195267153,0
STMN0594433389,1.145561355,1.27774041,0
STMN0594433420,0.435431039,0.671492674,0
STMN0594433423,0.432208824,0.477479229,0
STMN0594433428,0.410446603,0.622023554,0
STMN0594433429,0.144253978,0.226165128,0
STMN0594433446,0.346150313,0.432037147,0
STMN0594433451,1.364572452,1.371852008,0
STMN0594433452,0.752645319,1.148953827,0
STMN0594433465,1.871685947,0.661861783,0
STMN0594433469,3.55829348,0.37102702,0
STMN0594433505,3.659872344,1.639702895,0
STMN0594433524,4.308715272,4.677597563,0
STMN0594433560,0.707085341,0.54843151,0
STMN0594433566,1.805569715,0.682056708,0
STMN0594433587,3.163415591,0.95179404,2.67300016
STMN0601070002,1.771858368,0.749022049,100
STMN0601084336,104.9777056,51.00736806,0.435937404
STMN0601428588,51.83530999,26.69829111,0
STMN0601428602,26.32362685,12.35608252,0
STMN0601428604,2.158228977,1.697766127,0
STMN0601428616,6.458016864,1.794325036,0
STMN0601428618,4.345261492,2.179050332,1.685994829
STMN0601428619,38.19169217,15.5796041,0
STMN0601428620,0.85213255,0.44451243,0
STMN0601428629,28.9759762,13.58701508,6.99901016
STMN0601428632,3.686026986,1.059339755,0
STMN0601428636,8.031113537,3.107352323,0
STMN0601428660,1.379286371,0.897922663,0
STMN0601428673,1.659013332,0.947600976,0
STMN0601428690,2.541269614,1.362979633,0
STMN0601428691,2.281347462,0.771640081,0
STMN0601428851,1.574816007,0.805301796,0
STMN0601428856,0.675852088,0.513309929,0
STMN0601428861,2.92094524,1.752334051,0
STMN0601428867,18.27315671,8.09670982,3.743090815
STMN0601428934,2.948890044,2.113274162,0
STMN0601428941,2.173730101,1.204210226,0
STMN0601428968,9.534050048,4.148699889,0
STMN0601429039,23.28374088,11.36423821,0.187600379
STMN0601429048,2.963822127,1.77158101,0
STMN0601429092,0.081769497,0.061873189,0
STMN0601429101,3.387897223,3.063343966,0
STMN0601505534,2.498455188,0.978414618,0
STMN0601512376,1.125345696,0.577091554,0
STMN0602428079,57.53659087,16.44572162,0.077045134
STMN0602428082,21.36406152,7.088072229,4.287886212
STMN0602428520,1.815574788,0.996627038,0
STMN0603078760,0.338968693,0.135546779,0
STMN0603083166,0.640207793,0.268715248,0
STMN0603432621,0.414552608,0.273630797,0
STMN0603432624,1.828798115,0.596833365,0
STMN0603432638,35.09567572,22.40902389,0.486914777
STMN0603432679,45.91660464,22.46369875,2.069301056
STMN0603432689,20.9603471,12.23507696,6.130338495
STMN0603432740,2.970934831,1.318484997,0
STMN0603432741,0.147203256,0.055215272,0
STMN0603432747,3.524152305,1.42421611,0
STMN0603432748,7.028709586,3.145975058,0
STMN0603432749,7.856591031,2.008276855,0
STMN0603432832,34.52383033,14.1812211,1.006051787
STMN0603432843,21.40829351,12.61817995,3.059370338
STMN0603432890,5.946360135,2.187188146,7.868613033
STMN0603432911,2.203611522,0.9716876,0
STMN0603432914,0.356150236,0.257032369,0
STMN0603432915,6.384679678,4.0525838,32.8628887
STMN0603432928,3.527762778,2.317674097,3.64385336
STMN0603432955,21.54059227,11.05555419,0
STMN0603433026,8.321674098,3.934573656,0
STMN0603433038,3.543574912,1.516219466,0
STMN0603433072,0.183078613,0.057204008,0
STMN0603433197,38.77571913,47.13369152,3.946001276
STMN0603504627,5.354415635,2.387058896,0
STMN0604075850,4.34976411,2.923325583,90.88260752
STMN0604082432,94.0258161,41.95306923,0.101485939
STMN0604086842,32.29510004,11.79621643,0.612363027
STMN0604432039,72.01952395,23.453606,0.779273733
STMN0604432043,88.3158,23.20283981,2.1538914
STMN0604432049,1.614534474,0.660391956,0
STMN0604432056,2.21071363,1.205900697,0
STMN0604432058,56.61161154,23.57211346,0
STMN0604432090,4.066362001,1.397496732,0
STMN0604432091,5.309833068,2.231403256,0
STMN0604432293,36.45957406,15.85006035,0
STMN0604432308,17.78029879,6.223432998,0
STMN0604432328,1.075626186,0.723951386,0
STMN0604432464,1.710765768,0.3753875,0
STMN0604432479,0.966405464,0.287231148,0
STMN0604432487,43.80470548,13.55607017,0
STMN0604432488,1.482460014,0.278050772,0
STMN0604432516,3.307350476,2.279037968,0
STMN0604432518,0.995418481,0.192242664,0
STMN0604432614,8.613278963,1.335075581,0
STMN0611061924,0.450257826,0.25096829,0
STMN0611066270,0.046827995,0.181783021,0
STMN0611082121,3.864303034,1.377329314,0
STMN0611427486,4.793722404,1.057678799,0
STMN0611427500,25.45529201,10.32287942,0.726697172
STMN0611427501,87.77952878,48.77431326,1.310833012
STMN0611427516,4.589308917,1.855901579,0
STMN0611427565,47.51414342,29.931865,7.25534813
STMN0611427586,18.89909799,7.423019225,0
STMN0611427599,0.85381044,0.590417998,0
STMN0611427614,3.714332051,1.688646648,0
STMN0611427656,3.338325764,1.11046126,0
STMN0611427669,1.024050863,0.412056952,0
STMN0611427685,0.474367932,0.420103255,0
STMN0611427730,2.494683336,0.760785275,0
STMN0611427735,2.926754352,1.050986284,0
STMN0611427736,1.035250885,0.386803088,0
STMN0611427739,1.622667323,0.55058036,0
STMN0611427779,3.872361963,1.540977643,0
STMN0611427792,9.057463917,2.848606999,0
STMN0611427852,5.315287064,1.134276722,0
STMN0611427859,4.677801289,1.527307629,0
STMN0611427872,8.352765859,2.308593526,1.500740705
STMN0611427874,8.284680387,1.884727368,0
STMN0611428063,0.061633213,0.057592676,0
STMN0611428067,1.217994315,0.4936859,0
STMN0611428073,1.190156081,0.580906697,0
STMN0612092710,4.941542957,1.115694788,5.547060726
STMN0612426507,26.9714842,22.22774963,10.19320739
STMN0612426523,22.90092373,26.36123345,45.40992884
STMN0612426553,100.4247089,62.80287618,2.107478486
STMN0612427158,5.052289978,2.763398599,0
STMN0612427164,2.829371695,2.72906731,1.079435431
STMN0612427183,0.893128067,0.709491472,0
STMN0612427231,4.342498801,1.43207512,0
STMN0612427235,0.937857559,0.539819279,0
STMN0612427244,2.03640567,0.643102684,0
STMN0612427248,3.331115939,1.397916101,0
STMN0612427251,0.389194624,0.240916884,0
STMN0612427255,1.290811022,0.747962243,0
STMN0612427257,12.31964819,9.511505631,0
STMN0612427397,0.566577839,0.346208042,0
STMN0612427409,0.537820936,0.934728594,0
STMN0612427415,0.662661103,0.584237667,0
STMN0613431462,1.830129891,0.647261472,0
STMN0613431468,2.124143261,0.948677664,0
STMN0613431470,3.261987819,1.12491526,0
STMN0613431480,17.50580027,14.24635321,0
STMN0613431494,1.97171011,0.830580133,0
STMN0613431497,0.883739354,0.392700649,0
STMN0613431499,1.337339473,0.766832923,0
STMN0613431510,0.232755691,0.184460018,0
STMN0613431542,3.134117489,1.603590904,0
STMN0613431563,4.243754511,2.418396855,0
STMN0613431570,2.441236789,1.344062171,0
STMN0613431572,0.877082458,0.316008638,0
STMN0613431599,0.766950117,0.594919095,0
STMN0613431660,52.29978325,19.8350432,0
STMN0613431674,4.745798341,1.532974962,0
STMN0613431685,6.113106725,4.013736622,0
STMN0613431688,0.238074617,0.192824173,0
STMN0613431699,14.36760048,4.455225028,0.478140968
STMN0613431716,1.476449057,0.8454368,0
STMN0613431815,11.63922599,7.460308699,0
STMN0613431816,0.319581615,0.245712513,0
STMN0613432027,17.88006501,8.213422213,0
STMN0614072479,2.297077573,0.949956201,0
STMN0614072481,18.49845002,8.487698941,0.592894378
STMN0614072482,7.510730861,5.503119727,0
STMN0614081395,2.707413236,1.516275406,100
STMN0614084382,8.571721633,4.877331823,2.676757596
STMN0614093393,0.492543071,0.691874978,0
STMN0614093403,45.52750392,30.17789088,2.948258942
STMN0614094614,1.704960915,0.37004292,53.01173818
STMN0614430770,3.490389357,1.351404907,0
STMN0614430798,18.80215911,14.89721693,4.421429163
STMN0614430807,0.021600918,0.001205051,0
STMN0614430834,0.577396366,0.51603898,0
STMN0614430865,2.773453362,1.866098755,0
STMN0614430876,0.621120304,0.389277849,0
STMN0614430884,9.631533925,5.096236493,0
STMN0614430974,1.519276257,1.036175623,0
STMN0614431095,1.322571694,0.781266562,0
STMN0614431109,4.021627151,1.568468737,0
STMN0614431136,3.806292277,0.636101435,10.80494236
STMN0614431149,23.50490474,13.76073339,0.732575428
STMN0614431163,8.292828004,5.103099321,0
STMN0614431175,0.435648201,0.534524055,0
STMN0614431177,0.186739408,0.230625188,0
STMN0614431204,2.081020034,4.408585806,0
STMN0614431231,4.615301044,3.915555952,0
STMN0614431263,1.828451638,0.71522808,0
STMN0614431265,0.695402675,0.317253486,0
STMN0614431328,166.9199261,87.92733394,5.020477293
STMN0614431452,17.75463564,7.836952976,4.532721189
STMN0614514933,0.588355837,0.285900956,0
STMN0641048921,19.2438824,4.613959777,0
STMN0641048922,10.53899155,3.693368598,100
STMN0642048576,15.89202242,3.864742505,16.65245728
STMN0642048616,0.887387776,0.712583025,0
STMN0642048728,0.241720111,0.156925653,0
STMN0642048778,3.390257136,1.219947281,0
STMN0642048960,7.808966074,5.29328542,44.2670239
STMN0642049136,2.375649254,0.722481409,0
STMN0642049206,6.96710158,2.543106294,0
STMN0642049297,3.177918226,3.626721314,29.24463564
STMN0642049540,6.690518647,1.739595742,0
STMN0642049772,0.962921414,2.40E-11,0
STMN0642049895,9.191276531,2.364666389,0
STMN0642050061,25.858468,5.425707415,31.80509018
STMN0642050167,0.951391525,0.336726714,0
STMN0642050191,3.040288551,0.708471902,0
STMN0642050208,5.782466849,1.586548678,0
STMN0642050243,0.412916978,0.164392848,0
STMN0642067337,0.883180037,0.72903639,0
STMN0642084388,2.588307766,0.944144588,0
STMN0642513625,0.587066712,0.861345314,0
STMN0642513629,1.17749407,0.498190544,0
STMN0642513631,5.617759325,2.569986726,0
STMN0642513634,7.001826097,1.034214922,0
STMN0642513637,6.526733908,5.048948987,37.64773627
STMN0642513645,4.227436678,0.40690886,0
STMN0642513909,1.280923269,1.546388632,0
STMN0642515050,4.687191944,0.246784283,0
STMN0651048556,2.48550014,1.689533132,0
STMN0651048561,1.107211844,1.265362176,0
STMN0651048577,6.324108659,4.795010819,0
STMN0651048611,4.355171531,4.302821636,0
STMN0651048788,29.37074738,20.08738639,98.06234548
STMN0651048897,32.17287848,35.80031086,28.73180157
STMN0651049031,1.71187638,1.280387256,100
STMN0651049049,3.153727614,2.904283101,0
STMN0651049059,0.368022444,0.468664701,0
STMN0651049124,1.165784911,1.148677075,0
STMN0651049132,0.214251457,0.555397179,0
STMN0651049197,0.245657122,0.375075261,0
STMN0651049246,0.922957153,2.075916196,0
STMN0651049250,33.06566642,35.33444766,19.84925592
STMN0651049261,0.057007341,0.095375438,0
STMN0651049289,3.547769402,1.812057903,0
STMN0651049305,0.682137187,0.64706833,0
STMN0651049383,4.865652601,9.303253475,0
STMN0651049506,3.748668886,1.657137372,0
STMN0651049616,0.733399412,0.424342489,0
STMN0651049677,3.010477933,1.659915924,0
STMN0651049695,2.710409185,1.642366859,0
STMN0651049703,0.464492344,0.171428497,0
STMN0651049730,3.534317913,1.4812808,0
STMN0651049756,1.007058163,0.854325554,0
STMN0651049813,11.51939267,6.245302591,0
STMN0651049968,5.362949918,2.363944447,0
STMN0651049974,2.023863301,0.725616185,0
STMN0651050307,30.71168808,18.89540257,61.44235971
STMN0651050386,32.95450838,16.85620842,21.53565494
STMN0651050452,0.836199247,0.301272787,0
STMN0651073159,9.677280661,4.090442624,38.64094745
STMN0651086637,3.011259965,1.535603746,100
STMN0651086841,2.888303534,3.403068521,0
STMN0651088249,0.372474345,0.400417529,52.40039309
STMN0651088411,8.584623185,9.320061433,6.6462787
STMN0651088671,1.195300363,0.60368936,0
STMN0651088674,27.76518373,10.34081997,35.40110411
STMN0651089279,0.340414946,0.617045908,0
STMN0651091564,0.179467373,0.409019783,0
STMN0651091592,0.934548609,1.727622997,100
STMN0651506514,0.219171641,0.1253014,0
STMN0652048515,1.282321894,1.088042754,0
STMN0652048671,19.42527956,10.57838869,100
STMN0652048751,0.488109687,0.524596142,0
STMN0652048978,19.49883529,10.3306572,91.25160656
STMN0652049004,0.734804963,0.804154144,0
STMN0652049068,1.107800728,0.948799313,0
STMN0652049325,1.538612124,1.095026524,0
STMN0652049430,27.24505958,13.51365741,93.69737336
STMN0652049553,1.853898394,0.909047237,0
STMN0652049559,0.810482511,0.820536949,0
STMN0652049659,16.81332241,11.94031169,93.34434927
STMN0652049686,14.42802253,9.861536991,43.55150894
STMN0652049761,1.752614893,1.0206149,0
STMN0652049897,5.46318159,4.01045546,0
STMN0652050010,21.68267699,18.30614208,42.00192755
STMN0652050015,1.541374995,1.028572203,0
STMN0652050110,8.901304381,5.883767584,83.86804223
STMN0652050262,16.32982246,9.381556186,100
STMN0652050282,14.06034832,8.853257137,0
STMN0652050341,0.407909072,0.534905615,0
STMN0652050367,0.766274837,0.514581747,0
STMN0652050381,0.717807291,0.565301524,0
STMN0652050384,0.754975939,1.102304044,0
STMN0652050388,31.78620845,18.63190403,33.3212252
STMN0652050398,0.292275606,0.284516447,0
STMN0652050417,6.342347437,4.808223005,8.081177553
STMN0652050423,8.831280922,5.251758956,0
STMN0652050424,1.266534113,1.099294607,0
STMN0652050431,0.624127707,0.493643808,0
STMN0652444668,2.8397952,1.723969693,0
STMN0652444669,0.995758342,0.732749313,0
STMN0653050491,10.00915682,4.756047119,0
STMN0653050494,1.232128802,0.816683784,0
STMN0653050511,0.290145263,0.368625956,0
STMN0653050517,0.572879103,1.531456361,0
STMN0653050548,20.21088019,10.97156435,6.638320858
STMN0653050588,11.70706209,1.680420346,0
STMN0653050598,12.60530246,3.977777449,32.08076395
STMN0653050638,2.156136379,1.3904455,0
STMN0653050662,2.89618753,1.722612578,0
STMN0653050671,0.898086782,1.104500362,0
STMN0653050694,3.568047294,2.93744013,0
STMN0653050695,1.107602075,1.010664348,0
STMN0653050701,2.013360604,1.294972008,0
STMN0653050740,16.56253946,8.019352226,25.79123984
STMN0653050755,8.150628984,5.656503995,96.32663653
STMN0653050772,34.92034474,24.10720015,19.65176364
STMN0653050797,2.43171296,1.71315041,0
STMN0653050839,4.667675972,2.517311371,41.89273852
STMN0653050876,1.448227684,0.77633838,98.89529629
STMN0653050930,3.75628766,1.605023772,92.88734935
STMN0653050940,25.06381899,12.87211156,100
STMN0653050971,4.415235154,3.562847415,100
STMN0653050983,1.234290779,1.035752969,0
STMN0653050986,1.617077055,1.436683164,0
STMN0653087883,2.698327903,1.86247844,84.30493055
STMN0653092150,0.029311444,0.087372598,0
STMN0653513618,0.298528589,0.255224518,100
STMN0654050472,2.260062326,2.259682688,0
STMN0654050483,4.496579483,2.686028047,0
STMN0654051099,3.192978022,2.093677762,0
STMN0654051103,44.65558509,17.43786149,56.60800186
STMN0654066403,4.340175322,3.646345275,0
STMN0654084941,0.012164728,0.048360942,0
STMN0654450872,4.235596795,2.751591253,0
STMN0654450875,15.60606681,7.011929679,0
STMN0654450876,1.317293182,1.316825078,0
STMN0654450877,6.501500192,3.831299885,0
STMN0654450880,5.758083269,3.752959994,0
STMN0654450881,0.606974581,0.637420816,0
STMN0654450886,0.684059915,0.755919219,0
STMN0654450907,4.293037288,2.25855119,0
STMN0654450914,11.16122135,3.492165893,0
STMN0654450943,18.12055317,7.34423786,0
STMN0654450949,0.88813107,0.726903727,0
STMN0654450950,2.378225486,1.673788513,0
STMN0654450960,1.125792089,0.749153134,0
STMN0654450965,1.357037667,0.947126062,0
STMN0654450977,11.99194977,6.818524578,0
STMN0654450995,0.417855131,0.440019786,0
STMN0654451024,9.812163453,8.195257234,0
STMN0654451042,5.864941635,4.250420927,0
STMN0654451045,0.481145086,0.447590725,0
STMN0654451068,6.537661408,4.288155904,0
STMN0654451076,0.647431633,0.68588068,0
STMN0654451085,0.523221824,0.13275389,0
STMN0654451095,4.864497258,3.401213924,0
STMN0654451136,5.856139672,2.790079043,0
STMN0654451139,1.304654715,0.757874151,0
STMN0654451162,3.194602256,2.606890953,0
STMN0654451168,0.58172468,0.521518221,0
STMN0654451176,3.784071737,2.414020441,0
STMN0654451184,2.625385396,2.275909733,0
STMN0654451192,2.811593844,2.054679364,0
STMN0654451205,0.83657844,0.562945114,0
STMN0654451213,0.648993569,0.48914101,0
STMN0654451231,3.359306477,2.523352074,0
STMN0654451239,2.284429969,1.418415658,0
STMN0654451248,1.12759016,0.929390696,0
STMN0654451256,1.17592002,0.919595079,0
STMN0654451272,3.977431982,2.677548042,0
STMN0654451275,1.359778842,1.143900068,0
STMN0654451293,1.055608993,0.854914788,0
STMN0654451294,2.341118984,1.563962602,0
STMN0654451297,1.372967136,0.837884752,0
STMN0654451301,0.182911656,0.145969128,0
STMN0654451309,4.50135966,1.362960985,0
STMN0654451321,0.583469021,0.444596007,0
STMN0654451327,1.489707746,0.74530481,0
STMN0654451336,3.855292626,2.248149076,0
STMN0654451341,1.172818053,0.812991504,0
STMN0654451354,4.218652532,3.44016551,0
STMN0654451364,1.108703012,0.493614116,0
STMN0654451368,1.467627964,0.507905515,0
STMN0654451384,2.08081724,1.287530635,0
STMN0654451397,8.719774341,4.548616477,63.08199416
STMN0654451416,4.105661675,0.662856042,0
STMN0654451423,0.991128754,0.855176589,0
STMN0654451437,19.22156181,8.579420243,0
STMN0654451456,5.782632788,3.970231431,0
STMN0654451467,2.78443004,1.793640837,0
STMN0654451476,3.796596126,3.332733236,0
STMN0654451504,6.389193352,4.731402651,0
STMN0654451513,1.567174053,0.974592445,0
STMN0654451519,1.072044574,0.789720176,0
STMN0654451531,0.843630438,1.033822184,0
STMN0654511927,3.169451169,1.862332299,0
STMN0654511951,1.488960744,1.275961101,0
STMN0654511989,11.31988305,5.221879935,23.56660176
STMN0661049619,27.50170581,16.39726176,0
STMN0661050406,1.13044641,0.531718919,0
STMN0661444279,5.073305601,3.046487927,0
STMN0661444395,11.1638419,13.32070994,0
STMN0661444396,0.239850682,0.551963712,0
STMN0661444410,0.278303181,0.365904647,0
STMN0661444411,1.753715476,1.746833101,0
STMN0661444427,0.815557904,0.648614734,0
STMN0661444482,17.36306863,11.633542,65.51855405
STMN0661444507,1.360050644,0.404895506,0
STMN0661444512,18.16459569,10.24864493,35.27315326
STMN0661444522,16.42105247,4.070246981,0
STMN0661444533,14.42789259,1.947401441,0
STMN0661444558,4.502778337,0.385912764,0
STMN0661444564,3.825634975,0.152017101,0
STMN0661444567,0.766081674,0.121620271,0
STMN0661510493,2.909855024,0.14857926,0
STMN0661512057,0.664586387,0.626289599,0
STMN0662079785,11.16220775,0.59508357,0
STMN0662079947,6.028716804,3.173329882,0
STMN0662082429,2.202466933,1.164998048,0
STMN0662444031,1.378792257,0.303481369,0
STMN0662444032,1.41679467,0.987347506,0
STMN0662444034,45.2418185,20.60445635,0
STMN0662444066,0.857875515,0.659316192,0
STMN0662444072,1.011627643,0.886255018,0
STMN0662444073,38.22489827,10.17304122,22.35623424
STMN0662444078,6.378300447,4.019298251,0
STMN0662444080,0.213531891,0.161131059,0
STMN0662444126,3.364345194,2.302908198,0
STMN0662444138,18.78318098,4.211910036,85.2787299
STMN0662444171,15.08015507,5.951622865,0
STMN0662444173,11.32820822,7.14816849,0.324737696
STMN0662444237,3.813068719,2.082604723,0
STMN0662444256,17.6757948,8.09640881,0
STMN0663058284,16.25564028,7.355321701,97.41199033
STMN0663450787,10.14310672,4.629299478,0
STMN0663510325,63.40254314,3.987225465,0
STMN0671063847,3.074124831,1.372449461,88.1574008
STMN0671064178,2.923819727,3.546315317,46.36669837
STMN0671064242,4.542916904,1.672691907,0
STMN0671077808,2.876817226,2.854761531,53.73716058
STMN0671443964,12.88546223,7.106200963,0
STMN0672059858,34.53864098,2.895045251,0
STMN0672443781,9.288579358,3.104705473,0
STMN0672443787,3.966562381,1.021110275,0
STMN0672443791,1.142676186,0.403614606,0
STMN0672443820,22.33347039,2.796455427,100
STMN0672443826,2.422581675,0.425889003,0
STMN0672443835,4.906391166,1.879849085,0
STMN0672443839,2.036629622,0.430897134,0
STMN0672443847,5.513460624,1.166480202,0
STMN0672443857,5.841283788,0.675607788,0
STMN0672443863,1.152584749,0.59804666,0
STMN0672443876,4.237063848,1.362128189,0
STMN0672443892,8.961290018,2.484444424,0
STMN0673450601,0.820160872,0.241321222,0
STMN0673450616,6.665654711,1.668117295,0
STMN0673450621,7.1655348,1.554403667,0
STMN0673450650,2.322239357,0.356888864,0
STMN0673450662,13.09205156,2.400053086,100
STMN0673450668,4.207261116,1.31256047,90.21994647
STMN0673450672,8.075242503,1.812048701,100
STMN0673450675,0.321929657,0.185689676,0
STMN0673450695,8.268928407,2.272727704,100
STMN0674450527,3.13104129,0.93075402,0
STMN0674450554,0.860707377,-1.95E-11,0
STMN0681068093,13.79428698,5.366934693,0
STMN0681443207,3.760490244,0.76865391,0
STMN0681443214,4.657195267,1.163008717,0
STMN0681443223,0.902734926,0.284940237,0
STMN0681443275,4.737738129,1.199236813,0
STMN0681443287,5.029439074,1.151309569,0
STMN0681443296,3.384010879,0.819603435,0
STMN0681443321,5.598182711,1.756882105,41.8757381
STMN0681443332,17.22791949,6.655333844,2.683878226
STMN0681443505,0.316634918,0.257716257,0
STMN0681443506,5.825881912,2.754396641,0
STMN0681443523,2.297848677,0.908304285,0
STMN0681443525,0.137411702,0.094256293,0
STMN0681443529,2.588866114,1.410045686,0
STMN0681443538,8.337179823,2.966851627,0
STMN0681443546,10.37878019,1.898550712,0
STMN0681443568,8.252680257,8.246380423,18.24338984
STMN0681443687,35.84359859,27.16280696,47.83621471
STMN0681443705,15.46319311,7.114086147,0
STMN0682078395,1.816505252,0.923368471,0
STMN0682442671,17.0039363,6.142424572,0
STMN0682442694,1.499861972,0.944205853,0
STMN0682442730,10.26536012,5.194175786,0
STMN0682442734,10.31225468,4.549995358,0
STMN0682442738,1.890978237,0.981712066,0
STMN0682442742,2.19297275,1.206979927,0
STMN0682442747,1.952284185,1.670546958,0
STMN0682442751,2.063205893,1.36857772,0
STMN0682442798,0.858560404,0.379327983,0
STMN0682442898,3.738540541,2.78388081,0
STMN0682442904,15.89835879,7.75055092,0
STMN0682442967,1.76313276,1.307644602,0
STMN0682442975,5.40433564,2.356910997,0
STMN0682442980,8.962063658,6.785332559,0
STMN0682442994,9.103842899,1.294217003,0
STMN0682443005,7.511242807,0.751849497,0
STMN0682443013,1.496103958,0.811044587,0
STMN0682443015,14.39477804,9.540212328,0
STMN0682443024,12.44951271,7.474513381,0
STMN0682443037,1.177248036,0.573096995,0
STMN0682443040,28.08740232,12.51872804,0
STMN0682443041,3.163630847,1.005142759,0
STMN0682443050,0.838402244,0.967610259,0
STMN0682443069,10.17930825,5.949289628,0
STMN0682443096,1.327108413,0.750112842,0
STMN0682443100,1.303419297,0.933764153,0
STMN0682443103,1.695690948,0.961603044,0
STMN0682443110,4.080004108,2.489273909,0
STMN0682443112,0.869026532,0.528284496,0
STMN0682443168,0.033044925,0.13384647,0
STMN0682443195,1.15419509,0.671232317,0
STMN0683450009,5.234391645,1.372135331,0
STMN0683450016,14.81811849,10.93265962,0
STMN0683450023,0.065695882,0.000909575,0
STMN0683450049,29.44740525,15.20487386,30.68140188
STMN0683450054,0.491869178,0.405071436,0
STMN0683450057,10.66825242,4.848237272,0
STMN0683450061,0.155042744,0.039827417,0
STMN0683450066,0.464232053,0.278801343,0
STMN0683450082,10.00846242,6.200098896,0
STMN0683450090,1.576953722,0.961162791,0
STMN0683450095,0.633741818,0.501964386,0
STMN0683450102,13.4299777,7.876457465,0
STMN0683450115,4.144156798,2.228931113,0
STMN0683450152,17.12536913,8.817503342,0
STMN0683450175,11.41631781,1.396322873,0
STMN0683450179,0.321009552,0.111031897,0
STMN0683450203,2.117581521,0.557213641,0
STMN0683450204,5.868138085,2.211008674,0
STMN0683450229,4.261572331,1.90101129,0
STMN0683450234,2.404091542,2.033873117,0
STMN0683450279,13.44197764,5.788348071,0.520009913
STMN0683450295,51.1982887,24.95806394,1.393180896
STMN0683450413,2.581482271,1.908883891,0
STMN0683450415,1.113493978,0.954142909,0
STMN0683450418,35.1919388,19.93481594,0
STMN0683450451,8.588001271,4.986769504,0
STMN0683450453,4.313857089,2.389254148,0
STMN0683450463,4.778473413,2.766223477,0
STMN0683450465,0.726216228,0.472429397,0
STMN0683450489,1.592185049,1.160448346,0
STMN0683450492,22.161424,9.723083119,0
STMN0683450493,11.27676726,6.510643678,0
